City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
358,whitecourt,54.1502,-115.6855,21.58,46,40,1.54,CA,scattered clouds
359,changyon,38.2508,125.0961,25.38,90,99,0.94,KP,light rain
360,uyar,55.81,94.3153,8.49,77,20,1.27,RU,few clouds
361,hinthada,17.6333,95.4667,25.54,91,100,3.77,MM,overcast clouds
362,seybaplaya,19.65,-90.6667,32.7,50,9,3.74,MX,clear sky
363,remire-montjoly,4.9167,-52.2667,32.02,66,0,5.66,GF,clear sky
364,zeya,53.75,127.2667,13.69,55,0,1.42,RU,clear sky
365,kenai,60.5544,-151.2583,17.05,66,100,1.54,US,overcast clouds
366,gadzhiyevo,69.2551,33.3362,10.79,95,100,6.12,RU,light rain
367,christchurch,-43.5333,172.6333,8.84,81,100,2.57,NZ,overcast clouds
368,bagli,22.65,76.35,22.9,92,100,3.58,IN,overcast clouds
369,gisborne,-38.6533,178.0042,5.07,85,6,2.19,NZ,clear sky
370,gamba,-2.65,10.0,21.45,84,44,3.66,GA,scattered clouds
371,chilliwack,49.1747,-121.9443,25.65,53,95,2.06,CA,overcast clouds
372,merizo village,13.2658,144.6691,27.31,94,87,0.84,GU,overcast clouds
373,hithadhoo,-0.6,73.0833,27.29,77,100,2.93,MV,overcast clouds
374,lospalos,-8.5186,127.0025,19.14,88,98,1.84,TL,overcast clouds
375,ishikawa,26.4233,127.8214,27.41,95,100,20.06,JP,heavy intensity rain
376,enewetak,11.3474,162.3373,28.43,75,100,6.14,MH,overcast clouds
377,kotlas,61.2611,46.6556,17.94,86,91,2.84,RU,overcast clouds
378,pirallahi,40.4723,50.333,27.08,77,99,7.49,AZ,overcast clouds
379,novodvinsk,64.4165,40.8122,15.89,98,4,2.39,RU,clear sky
380,shijiang,27.0819,110.7933,26.59,87,76,1.11,CN,broken clouds
381,lorengau,-2.0226,147.2712,25.97,85,100,4.56,PG,overcast clouds
382,abbeville,50.1,1.8333,16.98,92,100,7.33,FR,overcast clouds
383,gutierrez zamora,20.45,-97.0833,29.9,61,70,3.72,MX,broken clouds
384,overath,50.9328,7.2839,17.04,81,0,2.57,DE,clear sky
385,firmat,-33.4594,-61.4832,18.84,41,3,4.3,AR,clear sky
386,santa cruz del norte,23.1539,-81.9236,31.37,63,20,5.29,CU,few clouds
387,sisimiut,66.9395,-53.6735,7.86,73,16,3.47,GL,few clouds
388,carnarvon,-24.8667,113.6333,18.73,80,2,3.46,AU,clear sky
389,ulsteinvik,62.3432,5.8487,13.51,77,100,2.68,NO,overcast clouds
390,palmer,42.1584,-72.3287,29.58,49,75,2.06,US,broken clouds
391,noosa heads,-26.3833,153.15,15.19,78,58,5.08,AU,broken clouds
392,cascais,38.6979,-9.4215,30.9,24,0,10.8,PT,clear sky
393,karratha,-20.7377,116.8463,23.12,42,0,3.78,AU,clear sky
394,metkovic,43.0542,17.6483,23.26,75,85,0.36,HR,overcast clouds
395,jayapura,-2.5333,140.7,24.66,90,100,2.05,ID,overcast clouds
396,argo,37.6333,22.7333,32.1,50,0,2.47,GR,clear sky
397,grants,35.1473,-107.8514,32.13,12,40,5.66,US,scattered clouds
398,prado,-17.3411,-39.2208,24.04,64,0,3.38,BR,clear sky
399,mount gambier,-37.8333,140.7667,6.98,89,90,0.9,AU,overcast clouds
400,timmins,48.4669,-81.3331,22.9,38,40,1.54,CA,scattered clouds
401,mossel bay,-34.1831,22.146,14.96,72,100,2.57,ZA,overcast clouds
402,cardigan,52.0847,-4.6591,15.96,77,7,9.02,GB,clear sky
403,maintirano,-18.0667,44.0167,24.36,75,100,3.2,MG,overcast clouds
404,piti village,13.4626,144.6933,27.49,88,0,0.0,GU,clear sky
405,newman,37.3138,-121.0208,33.36,19,0,2.14,US,clear sky
406,iskateley,67.6803,53.1512,19.77,81,17,2.91,RU,light rain
407,ponnani,10.767,75.9252,25.62,83,62,3.78,IN,broken clouds
408,happy valley-goose bay,53.3168,-60.3315,23.17,49,75,4.12,CA,broken clouds
409,marsabit,2.3284,37.9899,20.95,51,14,10.42,KE,few clouds
410,luna,10.9667,123.2333,26.63,82,8,6.29,PH,clear sky
411,ampanihy,-24.7,44.75,19.79,52,0,4.54,MG,clear sky
412,knysna,-34.0363,23.0471,18.23,52,87,1.0,ZA,overcast clouds
413,hawaiian paradise park,19.5933,-154.9731,25.5,91,100,2.06,US,overcast clouds
414,holyhead,53.3062,-4.6321,15.0,77,75,4.12,GB,broken clouds
415,acapulco de juarez,16.8634,-99.8901,31.9,58,20,4.63,MX,few clouds
416,krosno odrzanskie,52.0549,15.0988,15.99,96,100,1.33,PL,light rain
417,ancud,-41.8697,-73.8203,9.28,68,34,1.16,CL,scattered clouds
418,ambatolampy,-19.3833,47.4167,10.65,93,98,2.87,MG,overcast clouds
419,lautoka,-17.6167,177.4667,20.92,100,100,4.63,FJ,overcast clouds
420,asmara,15.3333,38.9333,16.72,74,52,3.28,ER,light rain
421,goundi,9.3627,17.366,22.69,95,100,1.61,TD,overcast clouds
422,kulhudhuffushi,6.6221,73.07,28.04,78,99,6.08,MV,overcast clouds
423,nagqu,31.5,92.0,3.43,88,7,1.5,CN,clear sky
424,kidal,18.4411,1.4078,30.6,47,100,5.15,ML,light rain
425,hammerfest,70.6634,23.6821,11.25,76,100,7.72,NO,overcast clouds
426,hobyo,5.3505,48.5268,25.33,81,70,12.42,SO,broken clouds
427,nowra,-34.8833,150.6,12.83,85,88,0.45,AU,overcast clouds
428,lucapa,-8.4192,20.7447,22.05,27,10,0.49,AO,clear sky
429,westport,41.1415,-73.3579,30.05,58,40,3.6,US,scattered clouds
430,mwene-ditu,-7.0,23.45,24.78,32,0,1.55,CD,clear sky
431,sol'tsy,58.1239,30.3238,21.21,61,100,2.21,RU,overcast clouds
432,lota,-37.0833,-73.1667,12.7,75,100,3.5,CL,overcast clouds
433,tazovsky,67.4667,78.7,14.21,57,6,2.6,RU,clear sky
434,filadelfia,39.9523,-75.1638,30.65,55,75,2.57,US,broken clouds
435,hernando,28.5419,-82.4582,34.36,62,0,4.63,US,clear sky
436,banda aceh,5.5577,95.3222,26.72,83,90,2.63,ID,overcast clouds
437,olyokminsk,60.3736,120.4264,15.68,88,100,1.63,RU,overcast clouds
438,callao,-12.0667,-77.15,23.16,60,0,5.66,PE,clear sky
439,parun,35.4207,70.9221,15.8,54,1,4.1,AF,clear sky
440,grand falls-windsor,48.9332,-55.6649,25.28,44,58,1.79,CA,broken clouds
441,sosnovo-ozerskoye,52.5249,111.5418,14.33,84,86,3.85,RU,overcast clouds
442,ta`u,-14.2336,-169.5144,26.89,78,99,5.2,AS,overcast clouds
443,greymouth,-42.4667,171.2,8.89,92,100,1.04,NZ,overcast clouds
444,karabuk,41.2049,32.6277,26.1,53,0,0.77,TR,clear sky
445,les avirons,-21.2418,55.3394,20.05,73,0,10.29,RE,light rain
446,codrington,-38.2667,141.9667,8.37,81,33,1.64,AU,scattered clouds
447,alofi,-19.0595,-169.9187,22.94,94,100,1.03,NU,light rain
448,sinabang,2.4803,96.3801,26.88,85,100,1.88,ID,overcast clouds
449,anajatuba,-3.2644,-44.6197,33.73,44,78,4.17,BR,broken clouds
450,oxelosund,58.6706,17.1015,17.21,72,0,3.09,SE,clear sky
451,tsiombe,-25.3,45.4833,19.35,62,0,6.69,MG,clear sky
452,fada,9.5667,8.3,21.61,94,100,1.08,NG,light rain
453,armacao de buzios,-22.7469,-41.8817,24.03,79,0,4.92,BR,clear sky
454,khovd,48.0056,91.6419,19.5,41,83,1.71,MN,broken clouds
455,tshabong,-26.05,22.45,14.75,28,3,3.94,BW,clear sky
456,sabang,5.8933,95.3214,27.98,79,38,3.75,ID,scattered clouds
457,kolonia,50.9333,6.95,17.36,86,0,2.57,DE,clear sky
458,gundlupet,11.8,76.6833,20.79,87,62,2.76,IN,broken clouds
459,qamdo,31.1667,97.2333,6.41,94,100,2.05,CN,heavy intensity rain
460,sorong,-0.8833,131.25,24.78,88,100,5.46,ID,overcast clouds
461,kryve ozero,47.9524,30.3493,27.67,38,0,4.84,UA,clear sky
462,puerto aysen,-45.4,-72.7,6.35,93,99,2.14,CL,overcast clouds
463,kristiansund,63.1115,7.732,14.03,67,75,2.57,NO,broken clouds
464,andovoranto,-18.95,49.1,20.06,88,91,3.81,MG,moderate rain
465,kachug,53.9606,105.8817,15.43,97,100,1.61,RU,light rain
466,brisas de zicatela,15.8369,-97.0419,31.29,55,75,3.09,MX,broken clouds
467,coruripe,-10.1256,-36.1756,24.85,80,50,3.76,BR,scattered clouds
468,bialogard,54.007,15.9875,18.3,83,100,2.44,PL,overcast clouds
469,bodaybo,57.8506,114.1933,18.84,75,100,0.89,RU,overcast clouds
470,asa,58.0167,14.6,12.71,76,100,2.2,SE,overcast clouds
471,qandala,11.472,49.8728,33.01,49,68,1.29,SO,broken clouds
472,claveria,18.6074,121.0832,27.42,82,100,5.57,PH,overcast clouds
473,castel volturno,41.0149,13.9462,21.46,77,20,2.06,IT,few clouds
474,kayangel,8.0823,134.7173,27.52,77,100,3.42,PW,moderate rain
475,benguela,-12.5763,13.4055,20.77,85,69,0.52,AO,broken clouds
476,san luis,-33.295,-66.3356,22.52,35,0,4.98,AR,clear sky
477,la ronge,55.1001,-105.2842,24.12,46,40,7.72,CA,smoke
478,daru,-9.0763,143.2092,23.9,78,94,7.07,PG,overcast clouds
479,thongwa,16.7619,96.5278,26.09,91,98,3.62,MM,light rain
480,colonia,50.9333,6.95,17.36,86,0,2.57,DE,clear sky
481,goondiwindi,-28.55,150.3167,9.9,75,6,2.49,AU,clear sky
482,sao gabriel da cachoeira,-0.1303,-67.0892,31.89,66,20,1.54,BR,few clouds
483,bestobe,52.4994,73.0975,21.92,73,87,1.89,KZ,overcast clouds
484,les sables-d'olonne,46.6667,-1.8333,16.59,82,0,11.04,FR,clear sky
485,ciudad guayana,8.3533,-62.6528,33.07,65,99,0.83,VE,overcast clouds
486,soure,-0.7167,-48.5233,29.66,67,10,5.53,BR,clear sky
487,brokopondo,4.75,-55.1667,32.39,51,25,0.72,SR,scattered clouds
488,chayan,43.0297,69.3772,28.01,27,95,1.44,KZ,overcast clouds
489,kloulklubed,7.0419,134.2556,27.52,74,100,3.69,PW,light rain
490,sarkand,45.41,79.9186,24.53,26,0,4.47,KZ,clear sky
491,la maddalena,41.2142,9.4083,23.03,67,0,12.83,IT,clear sky
492,diego de almagro,-26.3667,-70.05,24.01,28,0,3.6,CL,clear sky
493,al burayqah,30.4062,19.5739,30.67,48,0,3.48,LY,clear sky
494,wusong,30.95,117.7833,29.29,76,72,1.09,CN,broken clouds
495,soresina,45.2865,9.857,23.12,56,1,3.56,IT,clear sky
496,mizan teferi,6.9833,35.5833,15.39,94,100,1.22,ET,overcast clouds
497,tidjikja,18.5564,-11.4271,38.66,16,100,6.34,MR,overcast clouds
498,maynooth,53.385,-6.5936,14.71,87,75,2.57,IE,broken clouds
499,bangkalan,-7.0455,112.7351,24.97,86,74,2.72,ID,broken clouds
500,mili,6.0815,171.735,27.87,79,71,4.98,MH,light rain
501,ouesso,1.6136,16.0517,25.36,70,97,0.64,CG,overcast clouds
502,santiago,-33.4569,-70.6483,15.91,79,100,4.12,CL,haze
503,forrest city,35.0081,-90.7898,38.33,37,4,3.84,US,clear sky
504,leskovac,42.9981,21.9461,18.77,93,93,1.33,RS,moderate rain
505,belyy yar,53.6039,91.3903,17.94,88,20,2.0,RU,few clouds
506,luanda,-8.8368,13.2343,22.0,83,75,5.14,AO,broken clouds
507,salinopolis,-0.6136,-47.3561,28.78,71,16,5.49,BR,few clouds
508,emmett,43.8735,-116.4993,29.48,42,14,0.45,US,few clouds
509,baxter,46.3433,-94.2867,28.16,61,20,3.6,US,few clouds
510,corzuela,-26.9537,-60.9693,35.66,18,0,7.23,AR,clear sky
511,cole harbour,44.6724,-63.4751,21.66,91,92,5.66,CA,overcast clouds
512,sanniquellie,7.3622,-8.7061,22.2,98,74,1.25,LR,light rain
513,meadow lake,34.8014,-106.5436,36.28,12,0,3.78,US,clear sky
514,morehead city,34.7229,-76.726,31.0,78,75,3.6,US,broken clouds
515,lerwick,60.1545,-1.1494,13.0,72,100,1.05,GB,overcast clouds
516,doctor juan leon mallorquin,-25.4,-55.2667,29.85,27,0,2.44,PY,clear sky
517,knoxville,35.9606,-83.9207,32.85,54,0,3.6,US,clear sky
518,pontecagnano,40.6425,14.8735,21.14,83,15,2.39,IT,few clouds
519,shahpura,27.3833,75.9667,28.9,68,100,3.43,IN,overcast clouds
520,road town,18.4167,-64.6167,32.05,62,40,6.17,VG,scattered clouds
521,kannur,11.8675,75.3576,25.5,85,34,2.39,IN,scattered clouds
522,arawa,-6.2132,155.5367,23.7,92,100,3.13,PG,overcast clouds
523,maumere,-8.6199,122.2111,24.35,76,5,2.38,ID,clear sky
524,vernon,50.2581,-119.2691,29.61,23,100,1.03,CA,overcast clouds
525,vinica,41.8828,22.5092,22.29,76,98,1.77,MK,heavy intensity rain
526,kita,13.0349,-9.4895,26.59,78,27,3.07,ML,light rain
527,howard springs,-12.497,131.047,22.95,45,5,2.83,AU,clear sky
528,sanghar,26.0466,68.9481,29.62,66,89,9.57,PK,overcast clouds
529,murghob,38.1702,73.9667,10.46,75,73,2.87,TJ,broken clouds
530,koysinceq,36.0821,44.6278,32.92,13,0,0.9,IQ,clear sky
531,taguatinga,-12.3857,-46.5711,35.61,17,69,2.19,BR,broken clouds
532,puerto carreno,6.189,-67.4859,27.99,78,40,4.12,CO,scattered clouds
533,santiago de cao,-7.9589,-79.2392,24.07,69,0,5.14,PE,clear sky
534,roma,43.2128,-75.4557,25.77,61,40,2.06,US,scattered clouds
535,monte patria,-30.6919,-70.9467,19.88,52,4,2.86,CL,clear sky
536,wolmaransstad,-27.1974,25.9831,8.92,26,0,2.82,ZA,clear sky
537,tongchuanshi,35.0806,109.0897,25.37,78,1,1.27,CN,clear sky
538,san antonio de pale,-1.4014,5.6325,22.8,76,44,4.7,GQ,scattered clouds
539,lexington,37.9887,-84.4777,32.41,51,0,4.63,US,clear sky
540,okhotsk,59.3833,143.3,14.46,64,85,2.8,RU,overcast clouds
541,sona,45.4388,10.8255,21.75,73,40,1.54,IT,scattered clouds
542,kuragino,53.8975,92.6725,14.89,84,95,0.54,RU,overcast clouds
543,sao joao da barra,-21.6403,-41.0511,26.05,75,0,5.1,BR,clear sky
544,gimbi,9.1667,35.8333,12.14,97,100,0.77,ET,overcast clouds
545,kayyerkan,69.3786,87.7439,13.5,76,0,0.71,RU,clear sky
546,maile,-38.9466,-72.3727,11.34,62,25,0.95,CL,scattered clouds
547,cill airne,52.05,-9.5167,14.55,86,100,2.57,IE,overcast clouds
548,yanliang,34.6592,109.2292,28.55,76,1,0.88,CN,clear sky
549,bodo,67.28,14.405,12.75,83,75,4.63,NO,broken clouds
550,shira,54.4911,89.9531,14.03,78,100,1.83,RU,overcast clouds
551,sao jose da coroa grande,-8.8978,-35.1478,25.57,77,30,4.02,BR,scattered clouds
552,touros,-5.1989,-35.4608,26.86,72,100,8.04,BR,overcast clouds
553,bratske,47.865,31.5731,27.85,40,0,4.27,UA,clear sky
554,celestun,20.8667,-90.4,31.4,62,8,4.84,MX,clear sky
555,agat village,13.3886,144.6585,27.52,88,0,0.0,GU,clear sky
556,northam,51.0333,-4.2167,15.77,80,0,10.21,GB,clear sky
557,kuanda,56.3161,116.0806,18.85,54,100,2.31,RU,overcast clouds
558,tapes,-30.6733,-51.3958,17.94,81,32,2.0,BR,scattered clouds
559,west bay,19.3667,-81.4167,32.78,71,20,3.6,KY,few clouds
560,nadi,-17.8,177.4167,21.0,100,100,4.63,FJ,overcast clouds
561,uaua,-9.8414,-39.4817,30.48,26,0,4.89,BR,clear sky
562,banda,25.4833,80.3333,26.08,93,100,2.44,IN,overcast clouds
563,tomatlan,19.9333,-105.25,26.21,87,100,1.57,MX,overcast clouds
564,san mariano,7.5,126.0,23.07,87,47,1.41,PH,scattered clouds
565,gelemso,8.8167,40.5167,18.24,78,100,1.11,ET,light rain
566,gurupi,-11.7292,-49.0686,36.93,19,16,3.49,BR,few clouds
567,kupang,-10.1667,123.5833,23.25,79,0,4.61,ID,clear sky
568,leones,-32.6617,-62.2968,21.08,44,1,3.65,AR,clear sky
569,holualoa,19.6228,-155.9522,25.43,74,40,3.6,US,scattered clouds
570,rakops,-21.0167,24.3333,14.83,35,0,2.31,BW,clear sky
571,ugoofaaru,5.6667,73.0,28.19,77,88,5.77,MV,overcast clouds
572,taoudenni,22.6783,-3.9836,44.97,6,20,2.94,ML,few clouds
573,port augusta,-32.5,137.7667,5.39,83,0,2.0,AU,clear sky
574,wenchang,30.904,118.4887,27.62,78,0,1.42,CN,clear sky
575,gorno-altaysk,51.9561,85.955,17.26,95,100,1.33,RU,light rain
576,nogliki,51.8333,143.1667,10.82,87,44,1.65,RU,scattered clouds
577,bima,-8.4667,118.7167,22.19,94,5,1.6,ID,clear sky
578,beyneu,45.3167,55.2,32.76,23,0,4.21,KZ,clear sky
579,intendente alvear,-35.2338,-63.592,21.32,36,18,6.14,AR,few clouds
580,paramonga,-10.6667,-77.8333,21.13,69,100,4.68,PE,overcast clouds
